filename,label,total_edge_pixels,white_pixel_count,white_pixel_upper_ratio,white_column_peaks,num_defects,extent,hu_moment_1
1043.jpg,1,142,682,0.39002932551319647,1,6,0.605,2.932377016600512
1044.jpg,1,143,683,0.3923865300146413,2,6,0.606,2.933860649473547
1045.jpg,1,140,684,0.39035087719298245,2,6,0.607,2.93260753258205
1046.jpg,1,145,691,0.3950795947901592,2,5,0.6145,2.9332561598960507
1047.jpg,1,144,687,0.3930131004366812,2,5,0.6105,2.934464806865396
1048.jpg,1,142,683,0.3938506588579795,2,6,0.606,2.931405548811775
1049.jpg,1,144,679,0.39322533136966126,2,6,0.603,2.932908863176332
1050.jpg,1,143,686,0.3935860058309038,2,6,0.6095,2.9337617417359145
1051.jpg,1,142,686,0.3935860058309038,2,5,0.6095,2.9355503181237412
1052.jpg,1,142,685,0.3927007299270073,2,6,0.6085,2.9338480106649443
1053.jpg,1,140,685,0.39416058394160586,2,6,0.608,2.9350920941016057
1054.jpg,1,140,681,0.3935389133627019,2,6,0.6055,2.935545595453389
1055.jpg,1,142,683,0.39092240117130306,2,5,0.606,2.931851760332392
1056.jpg,1,138,683,0.3953147877013177,2,7,0.607,2.935458371054249
1057.jpg,1,139,687,0.3988355167394469,2,5,0.6105,2.936971352487348
1058.jpg,1,136,679,0.390279823269514,1,7,0.602,2.9327485491757175
1059.jpg,1,139,676,0.386094674556213,2,6,0.599,2.9323311356294437
1060.jpg,1,139,680,0.3897058823529412,1,6,0.603,2.9367567930425773
1061.jpg,1,140,679,0.3858615611192931,2,6,0.6025,2.936599537058777
1062.jpg,1,136,684,0.3932748538011696,1,6,0.6065,2.937050916519384
1063.jpg,1,140,681,0.3920704845814978,1,6,0.6045,2.9384023261592938
1064.jpg,1,142,686,0.39067055393586003,2,5,0.61,2.937336280515185
1065.jpg,1,139,683,0.3923865300146413,1,6,0.606,2.938433821687817
1066.jpg,1,142,683,0.38799414348462663,2,6,0.6065,2.9364573818493866
1067.jpg,1,139,691,0.38929088277858176,2,6,0.614,2.937980921866415
1068.jpg,1,142,684,0.38596491228070173,2,6,0.607,2.9324919812834516
1069.jpg,1,143,689,0.3875181422351234,2,6,0.612,2.936629589549326
1070.jpg,1,141,699,0.3876967095851216,2,6,0.6215,2.938583318366876
1071.jpg,1,138,678,0.3893805309734513,2,6,0.6015,2.9310368265169897
1072.jpg,1,139,679,0.390279823269514,2,6,0.602,2.931573143987956
1073.jpg,1,144,677,0.38404726735598227,2,6,0.6,2.9277186829335995
1074.jpg,1,142,684,0.38596491228070173,2,6,0.607,2.9330411923992417
1075.jpg,1,141,691,0.3849493487698987,2,6,0.6135,2.9382428944794508
1076.jpg,1,139,696,0.3879310344827586,2,7,0.6195,2.941604636487481
1077.jpg,1,141,690,0.3855072463768116,2,6,0.6125,2.9333141793737783
1078.jpg,1,143,680,0.3911764705882353,2,6,0.6035,2.9309307487552756
1079.jpg,1,141,682,0.3885630498533724,2,6,0.6045,2.9329844990284513
1080.jpg,1,140,686,0.38629737609329445,1,6,0.609,2.935405501566238
1081.jpg,1,144,684,0.391812865497076,2,6,0.6075,2.9289928755271735
1082.jpg,1,145,682,0.38563049853372433,2,6,0.604,2.9244027431088084
1083.jpg,1,143,692,0.3901734104046243,2,5,0.6145,2.9337872204530933
1084.jpg,1,145,690,0.3884057971014493,2,6,0.6135,2.934347253545128
1085.jpg,1,144,689,0.38316400580551524,2,6,0.611,2.935224613132322
1086.jpg,1,145,689,0.3889695210449927,2,5,0.6115,2.9347011476637674
1087.jpg,1,141,692,0.3901734104046243,2,6,0.6145,2.936533965839408
1088.jpg,1,144,687,0.38573508005822416,1,7,0.61,2.935927131253805
1089.jpg,1,145,687,0.38719068413391555,2,6,0.6095,2.932216513735221
1090.jpg,1,144,692,0.3945086705202312,2,6,0.615,2.934532163946768
1091.jpg,1,147,684,0.38596491228070173,2,6,0.6065,2.9310484662863963
1092.jpg,1,144,681,0.38619676945668135,2,6,0.604,2.934112601725835
1093.jpg,1,142,680,0.38676470588235295,2,6,0.604,2.936916588012128
1094.jpg,1,146,673,0.3789004457652303,2,6,0.595,2.932671143073428
1095.jpg,1,144,701,0.39372325249643364,2,6,0.5668181818181818,2.9402973948017546
1096.jpg,1,147,700,0.39571428571428574,2,6,0.5645454545454546,2.9265868766984884
1097.jpg,1,147,713,0.3997194950911641,2,6,0.5763636363636364,2.9304910982417574
1098.jpg,1,147,719,0.4019471488178025,2,6,0.5813636363636364,2.929690066191446
1099.jpg,1,145,724,0.4074585635359116,2,6,0.5868181818181818,2.9350717978771454
1100.jpg,1,142,708,0.3997175141242938,2,5,0.5718181818181818,2.9271583406978294
1101.jpg,1,146,707,0.39745403111739747,2,5,0.5709090909090909,2.928169353436495
1102.jpg,1,145,724,0.40193370165745856,2,7,0.5872727272727273,2.9431712713019036
1103.jpg,1,147,708,0.3954802259887006,2,6,0.5722727272727273,2.9370399539275285
1104.jpg,1,146,712,0.3946629213483146,2,6,0.5754545454545454,2.939722689545148
1105.jpg,1,144,716,0.40083798882681565,2,6,0.5552173913043478,2.9425730183742087
1106.jpg,1,144,708,0.4025423728813559,2,6,0.5727272727272728,2.937569264292823
1107.jpg,1,144,708,0.3912429378531073,2,6,0.5718181818181818,2.9384475936607064
1108.jpg,1,143,706,0.3923512747875354,2,5,0.6285,2.946290192596827
1109.jpg,1,142,705,0.39858156028368796,2,5,0.6265,2.9404147244786514
1110.jpg,1,143,711,0.4022503516174402,2,5,0.6335,2.9472450983133367
1111.jpg,1,143,702,0.39886039886039887,2,8,0.6245,2.9440134622755436
1112.jpg,1,141,685,0.3854014598540146,1,7,0.608,2.9439723691573545
1113.jpg,1,138,692,0.39739884393063585,1,7,0.615,2.9451561354126374
1114.jpg,1,136,695,0.4014388489208633,1,9,0.6195,2.944980117594313
1115.jpg,1,134,692,0.3945086705202312,1,8,0.6175,2.9456869390885414
1116.jpg,1,134,688,0.39825581395348836,1,8,0.6125,2.9433858826250225
1117.jpg,1,135,684,0.391812865497076,1,7,0.609,2.9392693682587123
1118.jpg,1,136,677,0.3825701624815362,1,8,0.6,2.9360015688342544
1119.jpg,1,134,685,0.3854014598540146,1,7,0.609,2.9473043825314185
1120.jpg,1,136,661,0.3812405446293495,1,7,0.586,2.9299396622290588
1121.jpg,1,136,679,0.38438880706921946,1,7,0.6045,2.940173588272176
1122.jpg,1,134,671,0.37853949329359166,1,8,0.597,2.93683427751061
1123.jpg,1,132,683,0.3821376281112738,1,7,0.6075,2.940605277693843
1124.jpg,1,133,694,0.3861671469740634,1,8,0.619,2.9516367717352043
1125.jpg,1,139,669,0.3721973094170404,1,7,0.5945,2.937801337270112
1126.jpg,1,139,677,0.3825701624815362,1,8,0.6025,2.943491547782358
1127.jpg,1,136,681,0.3803230543318649,1,8,0.605,2.9408695346904703
1128.jpg,1,136,683,0.383601756954612,1,6,0.6065,2.9388878648496966
1129.jpg,1,136,688,0.38953488372093026,1,7,0.6115,2.9456767454351898
1130.jpg,1,135,688,0.38808139534883723,1,6,0.6115,2.945164911959503
1131.jpg,1,138,683,0.38945827232796487,1,7,0.607,2.9417264349023937
1132.jpg,1,136,682,0.3885630498533724,1,6,0.6055,2.9406785898371757
1133.jpg,1,135,684,0.3845029239766082,1,5,0.607,2.938679228033071
1134.jpg,1,136,689,0.3889695210449927,1,6,0.6115,2.940486701401763
1135.jpg,1,139,686,0.38338192419825073,1,6,0.6095,2.9418303829513732
1136.jpg,1,139,677,0.37518463810930575,1,5,0.5995,2.938917583318674
1137.jpg,1,137,686,0.3819241982507289,1,5,0.609,2.9399928487911504
1138.jpg,1,138,684,0.3815789473684211,1,5,0.606,2.9391280816770293
1139.jpg,1,138,673,0.3818722139673105,1,5,0.5965,2.934235902630864
1140.jpg,1,139,679,0.38144329896907214,1,5,0.6025,2.937372649295339
1141.jpg,1,141,675,0.3837037037037037,1,5,0.599,2.9373663014087326
1142.jpg,1,140,674,0.3798219584569733,1,6,0.5676190476190476,2.9340722060015927
1143.jpg,1,144,670,0.3761194029850746,1,8,0.5372727272727272,2.9337168077537124
1144.jpg,1,142,695,0.38848920863309355,1,6,0.5604545454545454,2.935535592780213
1145.jpg,1,144,691,0.3835021707670043,1,7,0.5572727272727273,2.9390865467570535
1146.jpg,1,144,688,0.3851744186046512,1,7,0.5554545454545454,2.9376144733538196
1147.jpg,1,143,688,0.38953488372093026,2,7,0.5559090909090909,2.9357226666973153
1148.jpg,1,142,684,0.38596491228070173,2,9,0.5522727272727272,2.9392360608855688
1149.jpg,1,142,691,0.38929088277858176,1,7,0.5581818181818182,2.939305914592624
1150.jpg,1,139,685,0.38686131386861317,1,5,0.6065,2.937577006039159
1151.jpg,1,142,675,0.38074074074074077,1,6,0.5975,2.937837107961265
1152.jpg,1,143,675,0.38074074074074077,1,5,0.5985,2.938298345893522
1153.jpg,1,141,680,0.38088235294117645,1,5,0.604,2.9421302789430315
1154.jpg,1,144,685,0.38686131386861317,1,5,0.609,2.9359377197188317
1155.jpg,1,139,689,0.3875181422351234,1,5,0.611,2.9409906632101106
1156.jpg,1,144,679,0.38291605301914583,1,6,0.603,2.937344560633626
1157.jpg,1,143,681,0.3803230543318649,1,5,0.6025,2.933867407015057
1158.jpg,1,143,687,0.38427947598253276,1,6,0.5804761904761905,2.9393680945608645
1159.jpg,1,144,683,0.3806734992679356,1,7,0.5504545454545454,2.9382889170735136
1160.jpg,1,142,676,0.378698224852071,1,5,0.5985,2.9333812786380142
1161.jpg,1,145,685,0.3781021897810219,1,7,0.5522727272727272,2.9378991496945126
1162.jpg,1,143,686,0.380466472303207,1,7,0.5536363636363636,2.9390495595508526
1163.jpg,1,141,684,0.38742690058479534,1,6,0.607,2.939971008247247
1164.jpg,1,142,683,0.383601756954612,2,6,0.606,2.9388942639998645
1165.jpg,1,144,694,0.38904899135446686,2,8,0.5609090909090909,2.9395440271057773
1166.jpg,1,144,688,0.38808139534883723,2,7,0.5563636363636364,2.940690563124666
1167.jpg,1,144,690,0.38405797101449274,2,7,0.5563636363636364,2.937634598332019
1168.jpg,1,143,682,0.37976539589442815,1,8,0.55,2.9370040709101044
1169.jpg,1,142,687,0.38427947598253276,2,6,0.5536363636363636,2.939342166416454
1170.jpg,1,146,692,0.3872832369942196,1,7,0.5590909090909091,2.9387544434188193
1171.jpg,1,145,692,0.3800578034682081,2,5,0.5595454545454546,2.9405211337501482
1172.jpg,1,142,682,0.37976539589442815,1,8,0.5495454545454546,2.938740061194862
1173.jpg,1,145,690,0.37971014492753624,1,6,0.5572727272727273,2.941887795936969
1174.jpg,1,145,687,0.38427947598253276,2,7,0.5559090909090909,2.9436862915601227
1175.jpg,1,139,682,0.37976539589442815,1,5,0.6055,2.9449816856075492
1176.jpg,1,140,674,0.37388724035608306,1,5,0.5965,2.9339922703170225
1177.jpg,1,140,683,0.3821376281112738,1,5,0.606,2.93380738670244
1178.jpg,1,135,683,0.383601756954612,1,5,0.6055,2.937618066118995
1179.jpg,1,138,687,0.38427947598253276,1,5,0.609,2.9371188441703877
1180.jpg,1,138,687,0.38573508005822416,1,5,0.6105,2.9372900354884535
1181.jpg,1,136,681,0.38619676945668135,1,5,0.6035,2.937583118507406
1182.jpg,1,135,684,0.3845029239766082,1,6,0.6075,2.937987444512182
1183.jpg,1,136,689,0.38461538461538464,1,5,0.6125,2.9400456561566677
1184.jpg,1,136,678,0.38495575221238937,1,5,0.601,2.9347235906950617
1185.jpg,1,135,680,0.38235294117647056,1,5,0.603,2.938777656965157
1186.jpg,1,137,685,0.38686131386861317,1,5,0.608,2.936604414165715
1187.jpg,1,140,683,0.3821376281112738,1,5,0.606,2.940189639831286
1188.jpg,1,137,680,0.38529411764705884,1,5,0.6035,2.9406428140436853
1189.jpg,1,137,684,0.3845029239766082,1,5,0.6075,2.940590055373065
1190.jpg,1,137,678,0.38495575221238937,1,5,0.6005,2.9364842761767607
1191.jpg,1,140,680,0.38382352941176473,1,5,0.603,2.937533441122919
1192.jpg,1,135,680,0.38529411764705884,1,5,0.6025,2.9364320219377342
1193.jpg,1,135,679,0.3873343151693667,1,5,0.602,2.9349548345090404
1194.jpg,1,135,683,0.3850658857979502,1,5,0.606,2.9401550996899286
1195.jpg,1,135,679,0.38291605301914583,1,5,0.6025,2.937836138944572
1196.jpg,1,141,674,0.3798219584569733,1,5,0.598,2.9377677111765936
1197.jpg,1,139,675,0.38666666666666666,1,5,0.599,2.9326531834399314
1198.jpg,1,139,667,0.3778110944527736,1,5,0.5885,2.930105251438271
1199.jpg,1,135,683,0.383601756954612,1,6,0.6055,2.9390582407157106
1200.jpg,1,136,684,0.38742690058479534,1,6,0.607,2.9380432895032356
901.jpg,1,137,670,0.3895522388059702,1,8,0.594,2.940035164112436
902.jpg,1,138,672,0.3869047619047619,1,7,0.596,2.9455669081426157
903.jpg,1,135,672,0.3869047619047619,1,7,0.595,2.94357805023731
904.jpg,1,134,669,0.3931240657698057,1,8,0.5935,2.9343952878214745
905.jpg,1,138,683,0.3967789165446559,2,7,0.6085,2.943291100812468
906.jpg,1,133,672,0.3943452380952381,2,8,0.5965,2.9385322835779
907.jpg,1,138,673,0.3937592867756315,1,6,0.596,2.9400425334188753
908.jpg,1,138,666,0.38288288288288286,2,5,0.6221052631578947,2.9471759952487995
909.jpg,1,136,670,0.3850746268656716,2,7,0.595,2.9401160031735873
910.jpg,1,135,680,0.38823529411764707,1,5,0.603,2.9429743085344384
911.jpg,1,135,683,0.3938506588579795,1,6,0.607,2.9418270823596266
912.jpg,1,133,688,0.39680232558139533,2,6,0.614,2.948711253112505
913.jpg,1,135,694,0.3962536023054755,1,6,0.6175,2.9430428187843924
914.jpg,1,133,693,0.3997113997113997,1,6,0.6165,2.943364315896262
915.jpg,1,136,685,0.39124087591240875,1,7,0.6085,2.9457146299689017
916.jpg,1,135,670,0.3850746268656716,1,6,0.5935,2.945001635312351
917.jpg,1,136,678,0.3967551622418879,1,5,0.6025,2.9393822906418356
918.jpg,1,136,668,0.3907185628742515,1,8,0.5925,2.9390769435798716
919.jpg,1,139,672,0.3898809523809524,1,7,0.597,2.9424442034207616
920.jpg,1,134,670,0.3940298507462687,1,6,0.594,2.939685043503637
921.jpg,1,134,669,0.39461883408071746,1,6,0.5925,2.935877687243812
922.jpg,1,134,681,0.3964757709251101,2,8,0.6045,2.9401838903411472
923.jpg,1,137,675,0.3925925925925926,2,7,0.601,2.944109002528432
924.jpg,1,136,679,0.3961708394698085,1,8,0.603,2.943279810522875
925.jpg,1,134,665,0.39398496240601505,1,5,0.6561111111111111,2.942132734616994
926.jpg,1,133,664,0.3930722891566265,1,4,0.6522222222222223,2.9364244980068963
927.jpg,1,140,662,0.4003021148036254,1,5,0.6527777777777778,2.9343761088040243
928.jpg,1,135,656,0.39176829268292684,1,5,0.6455555555555555,2.933499060411104
929.jpg,1,138,668,0.3967065868263473,2,6,0.5925,2.9351765567641386
930.jpg,1,139,666,0.3948948948948949,2,7,0.5905,2.9330510906901717
931.jpg,1,135,668,0.3907185628742515,2,6,0.593,2.9398539362058034
932.jpg,1,140,664,0.39006024096385544,1,5,0.6194736842105263,2.9375151161022717
933.jpg,1,136,666,0.3948948948948949,2,7,0.5915,2.938129883285234
934.jpg,1,137,669,0.3961136023916293,2,7,0.595,2.939462925242347
935.jpg,1,135,662,0.39274924471299094,2,4,0.6516666666666666,2.9356111294031475
936.jpg,1,132,667,0.39580209895052476,1,7,0.591,2.9373334690853357
937.jpg,1,135,664,0.3960843373493976,1,8,0.589,2.9326250082744445
938.jpg,1,134,660,0.3878787878787879,1,4,0.6505555555555556,2.9359137749271267
939.jpg,1,136,659,0.3884673748103187,1,7,0.5835,2.9268987366562724
940.jpg,1,137,661,0.3842662632375189,1,6,0.585,2.9334237562897365
941.jpg,1,138,643,0.38413685847589424,1,6,0.6316666666666667,2.920849133655453
942.jpg,1,137,667,0.38980509745127434,2,6,0.591,2.9299025700031507
943.jpg,1,140,661,0.3857791225416036,1,7,0.5845,2.92952414335251
944.jpg,1,138,664,0.3855421686746988,1,6,0.589,2.9318724943693963
945.jpg,1,139,663,0.38763197586727,1,7,0.5885,2.9335106511041698
946.jpg,1,138,663,0.39215686274509803,1,7,0.587,2.930169501243522
947.jpg,1,136,659,0.3915022761760243,1,8,0.5835,2.9303114617141004
948.jpg,1,135,656,0.3826219512195122,1,6,0.58,2.929471510810525
949.jpg,1,135,653,0.38437978560490044,2,4,0.6411111111111111,2.9302538369216276
950.jpg,1,135,655,0.38778625954198476,1,6,0.6094736842105263,2.926498804811213
951.jpg,1,138,666,0.3933933933933934,1,7,0.59,2.9304354922030145
952.jpg,1,138,652,0.3880368098159509,1,5,0.6411111111111111,2.9300556291782724
953.jpg,1,138,669,0.3931240657698057,2,8,0.5935,2.932727322388444
954.jpg,1,137,664,0.39457831325301207,2,7,0.5885,2.930522108078663
955.jpg,1,139,665,0.3924812030075188,2,7,0.5885,2.9294434386944586
956.jpg,1,137,651,0.38863287250384027,1,6,0.64,2.9264015421623486
957.jpg,1,138,664,0.39759036144578314,2,5,0.655,2.927077035828261
958.jpg,1,138,661,0.3918305597579425,2,7,0.585,2.9273251877101334
959.jpg,1,137,665,0.3924812030075188,2,6,0.6210526315789474,2.931807189287108
960.jpg,1,137,657,0.3881278538812785,1,4,0.6455555555555555,2.9315973420503663
961.jpg,1,135,663,0.39215686274509803,1,7,0.618421052631579,2.9334582543615744
962.jpg,1,136,658,0.39361702127659576,1,7,0.5825,2.9294957463517934
963.jpg,1,134,655,0.38778625954198476,1,5,0.6438888888888888,2.9305161953307413
964.jpg,1,137,660,0.3893939393939394,1,7,0.584,2.925715102608236
965.jpg,1,142,672,0.3898809523809524,2,8,0.596,2.9344963733724327
966.jpg,1,140,677,0.3988183161004431,2,5,0.601,2.9309397346240886
967.jpg,1,139,664,0.39006024096385544,1,6,0.5885,2.9260760085606665
968.jpg,1,140,665,0.39097744360902253,1,6,0.589,2.92567380685612
969.jpg,1,141,675,0.39555555555555555,1,7,0.599,2.9297959688949273
970.jpg,1,142,678,0.39233038348082594,1,6,0.602,2.934191223026099
971.jpg,1,138,680,0.3926470588235294,2,6,0.6025,2.932886592625612
972.jpg,1,137,675,0.3896296296296296,1,8,0.599,2.9351159454905966
973.jpg,1,141,667,0.38830584707646176,2,7,0.592,2.9313800067572977
974.jpg,1,142,656,0.3826219512195122,1,6,0.579,2.9211554865782468
975.jpg,1,140,666,0.3888888888888889,2,6,0.5905,2.928046607936334
976.jpg,1,142,676,0.39201183431952663,2,7,0.5985,2.930626634793538
977.jpg,1,141,677,0.3914327917282127,1,8,0.6,2.9330420889339255
978.jpg,1,141,668,0.3907185628742515,2,7,0.593,2.93208824382438
979.jpg,1,142,677,0.38847858197932056,2,7,0.601,2.9328927538275367
980.jpg,1,140,680,0.3941176470588235,2,6,0.603,2.9315069989652986
981.jpg,1,140,678,0.39085545722713866,2,6,0.602,2.93118990920124
982.jpg,1,138,673,0.38930163447251115,2,7,0.596,2.933153725921808
983.jpg,1,140,670,0.3895522388059702,2,7,0.594,2.933230137074509
984.jpg,1,136,675,0.3896296296296296,1,7,0.598,2.9356481270153703
985.jpg,1,140,666,0.3933933933933934,2,6,0.5895,2.9237778249296693
986.jpg,1,140,673,0.3922734026745914,1,8,0.596,2.932973958591937
987.jpg,1,142,672,0.3913690476190476,2,7,0.596,2.9299574393487977
988.jpg,1,140,664,0.3825301204819277,2,6,0.588,2.932222918983593
989.jpg,1,140,665,0.3879699248120301,1,8,0.59,2.930584908127694
990.jpg,1,141,676,0.39201183431952663,1,6,0.601,2.933584221813085
991.jpg,1,142,683,0.3953147877013177,1,8,0.6075,2.933903203796032
992.jpg,1,142,679,0.38880706921944036,2,6,0.603,2.935866631333593
993.jpg,1,136,674,0.3887240356083086,1,8,0.598,2.935096332721814
994.jpg,1,142,669,0.3841554559043348,2,6,0.5935,2.9318614758296024
995.jpg,1,141,678,0.3938053097345133,1,6,0.602,2.9371159927665977
996.jpg,1,139,678,0.39085545722713866,2,6,0.6025,2.9336334290243977
997.jpg,1,139,665,0.38345864661654133,2,6,0.5895,2.932976525400116
998.jpg,1,143,682,0.3914956011730205,2,6,0.6055,2.9364425620792614
999.jpg,1,144,686,0.39212827988338195,1,7,0.6095,2.9392905673464855
